SFD_EBV,common_aperture_arcsec,field_id,full_stellar,galaxy_id,logMstar,logMstar_method_sd,n_optical_profile_rows,reason,response_products_used,selected_size_pix,spatial_shard,stage1_R50_arcsec,stage1_Rd_arcsec,status,team_release
0.0782,79.77418955985188,NGC5044,True,WALLABY J132219-164225,10.476773957917356,0.2598956188954341,61,,False,1024,17,21.553860977769947,12.842315150549403,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132228-185728,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2007m190/legacysurvey-2007m190-image-r.fits.fz,False,,22,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.1216,79.77418955985188,NGC5044,True,WALLABY J132229-214334,9.034389894940958,0.15745126360171846,61,,False,2816,1,17.085243759511556,10.179804212799855,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132243-172410,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2007m175/legacysurvey-2007m175-image-r.fits.fz,False,,21,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132247-175705,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2005m180/legacysurvey-2005m180-image-r.fits.fz,False,,22,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132255-173325,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2007m175/legacysurvey-2007m175-image-r.fits.fz,False,,21,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132256-170904,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2007m172/legacysurvey-2007m172-image-r.fits.fz,False,,3,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132259-172513,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2007m175/legacysurvey-2007m175-image-r.fits.fz,False,,21,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.1134,79.77418955985188,NGC5044,True,WALLABY J132259-204701,10.064188241145365,0.14506831230988926,61,,False,1280,3,16.788143700172967,10.002784763838564,pass,NGC 5044 TR3
0.0804,8.90903452957335,NGC5044,True,WALLABY J132313-152804,8.421707929632356,0.17500203540066941,38,,False,2048,8,4.288529701402946,2.5552104105482827,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132314-165544,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,7,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
,,NGC5044,False,WALLABY J132318-182146,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2008m182/legacysurvey-2008m182-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132328-172821,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2007m175/legacysurvey-2007m175-image-r.fits.fz,False,,21,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0671,19.09730672549706,NGC5044,True,WALLABY J132329-163056,9.24011807226718,0.15688161313434357,46,,False,2816,12,7.844808468655386,4.674127886139631,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132329-175427,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2008m180/legacysurvey-2008m180-image-r.fits.fz,False,,20,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0809,40.93677299791326,NGC5044,True,WALLABY J132329-232337,7.834632141473426,0.20887192765623042,54,,False,1792,19,16.06475390967443,9.571771514015083,pass,NGC 5044 TR3
0.0964,49.53349532747505,NGC5044,True,WALLABY J132331-235339,11.045723996494594,0.15838515049766036,56,,False,1024,13,7.262986194668257,4.327464009451442,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132347-193322,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2010m195/legacysurvey-2010m195-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132353-180755,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2008m182/legacysurvey-2008m182-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132353-184841,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2009m187/legacysurvey-2009m187-image-r.fits.fz,False,,11,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0721,17.361187932270052,NGC5044,True,WALLABY J132358-151422,10.27070974382848,0.1572014212475651,45,,False,1280,12,5.353089076091519,3.1895008052169116,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132358-190341,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2009m190/legacysurvey-2009m190-image-r.fits.fz,False,,13,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0972,1.3242712146681515,NGC5044,True,WALLABY J132359-235510,10.379098314847022,0.41869682509470313,18,,False,1024,13,0.6622048114766752,0.3945577496284613,pass,NGC 5044 TR3
0.0759,96.5267693674208,NGC5044,True,WALLABY J132415-164212,8.82992100163553,0.16141594920537713,63,,False,1280,16,17.803190335822265,10.607574263082235,pass,NGC 5044 TR3
0.0917,59.93552934624482,NGC5044,True,WALLABY J132415-232043,9.98064156080285,0.12008850734382692,58,,False,1280,22,17.05363281809863,10.160969644262504,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132419-185912,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2009m190/legacysurvey-2009m190-image-r.fits.fz,False,,13,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0659,1.4566983361349666,NGC5044,True,WALLABY J132422-162744,8.223540271417583,0.17876799466281343,19,,False,1024,12,0.8700636498432559,0.5184051063449155,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132427-201307,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2011m200/legacysurvey-2011m200-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132454-201759,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2014m202/legacysurvey-2014m202-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132455-192622,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2013m195/legacysurvey-2013m195-image-r.fits.fz,False,,5,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132508-194605,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2013m197/legacysurvey-2013m197-image-r.fits.fz,False,,17,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132529-174924,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2013m177/legacysurvey-2013m177-image-r.fits.fz,False,,17,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.1009,27.960366776800253,NGC5044,True,WALLABY J132531-212650,8.713384908296648,0.19234588662096738,50,,False,1280,4,11.786870010690375,7.022904131745349,pass,NGC 5044 TR3
0.0876,13.043717454748347,NGC5044,True,WALLABY J132531-220703,8.990353379404633,0.18235982895231442,42,,False,1024,3,5.235923530426137,3.119690720435684,pass,NGC 5044 TR3
0.0709,0.5105638802000004,NGC5044,True,WALLABY J132532-161724,7.934581031657781,0.7647310412588336,8,,False,1024,2,0.4096766123919839,0.2440953002143598,pass,NGC 5044 TR3
0.1002,33.83204379992831,NGC5044,True,WALLABY J132536-213356,9.208191949798833,0.31785937598634023,52,,False,2304,4,10.894335407143789,6.491110284075192,pass,NGC 5044 TR3
0.0675,17.361187932270052,NGC5044,True,WALLABY J132538-163436,8.795217099976018,0.21756138254524748,45,,False,1024,22,6.818052464057315,4.062361659783853,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132540-155525,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,15,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
0.0709,40.93677299791326,NGC5044,True,WALLABY J132542-164457,9.72165906185121,0.1261252673055268,54,,False,1024,11,9.331886598083562,5.560165242105821,pass,NGC 5044 TR3
0.0685,7.36283845419285,NGC5044,True,WALLABY J132551-162706,8.472712290843683,0.16132678720718274,36,,False,1024,22,2.9170380778640506,1.7380423090192414,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132552-203408,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2014m205/legacysurvey-2014m205-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0873,9.799937982530686,NGC5044,True,WALLABY J132552-241252,9.085775690295412,0.1689221049605871,39,,False,1792,13,3.3095070660652066,1.9718848877801807,pass,NGC 5044 TR3
0.097,23.107741137851445,NGC5044,True,WALLABY J132558-233802,10.186138661529071,0.11396152950796794,48,,False,1536,6,7.25870778438267,4.324914828435218,pass,NGC 5044 TR3
0.0822,6.08499045801062,NGC5044,True,WALLABY J132558-242128,8.503338327329354,0.16328732697152507,34,,False,2048,13,3.238644397769366,1.9296631846893693,pass,NGC 5044 TR3
0.084,27.960366776800253,NGC5044,True,WALLABY J132607-171123,10.509961719154434,0.14286285591678466,50,,False,2048,21,6.303249790730859,3.7556296929208233,pass,NGC 5044 TR3
0.0669,10.779931780783755,NGC5044,True,WALLABY J132612-162649,10.500909000125692,0.13016945152512946,40,,False,1024,22,3.716700688077583,2.2145007618720656,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132614-195933,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2016m200/legacysurvey-2016m200-image-r.fits.fz,False,,21,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0815,59.93552934624482,NGC5044,True,WALLABY J132620-223750,11.099699800975017,0.15051407748052137,58,,False,1024,22,17.29563134662276,10.305158259586756,pass,NGC 5044 TR3
0.0599,11.857924958862132,NGC5044,True,WALLABY J132621-155739,9.688660156681362,0.1692242099131651,41,,False,1280,7,4.183776566327837,2.492795942206388,pass,NGC 5044 TR3
0.101,19.09730672549706,NGC5044,True,WALLABY J132625-215123,9.890493343521626,0.15678284667321932,46,,False,1280,3,5.98089483045847,3.5635627590925636,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132630-214027,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,3,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
0.0748,25.41851525163659,NGC5044,True,WALLABY J132634-222458,9.108129937222264,0.1649526345727924,49,,False,2048,6,9.250344594946776,5.511580531302976,pass,NGC 5044 TR3
0.0779,96.5267693674208,NGC5044,True,WALLABY J132635-221419,8.601674486383171,0.2097521776546639,63,,False,2816,2,35.20342015060988,20.97505483670002,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132637-192904,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2015m195/legacysurvey-2015m195-image-r.fits.fz,False,,5,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0712,37.21524817992115,NGC5044,True,WALLABY J132648-250524,10.789082277635933,0.14528039816849433,53,,False,1280,21,8.010772815046053,4.7730134845158165,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132709-163509,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,5,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
,,NGC5044,False,WALLABY J132713-202729,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2017m205/legacysurvey-2017m205-image-r.fits.fz,False,,13,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132732-142623,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2017m145/legacysurvey-2017m145-image-r.fits.fz,False,,5,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0811,4.571743394448249,NGC5044,True,WALLABY J132746-161514,9.52350825178337,0.21513486034789836,31,,False,1024,5,0.8873432945979631,0.5287007394038075,pass,NGC 5044 TR3
0.065,0.7475165770008207,NGC5044,True,WALLABY J132747-155109,7.831998625176254,0.5972124266758747,12,,False,2304,2,0.5760591339967124,0.3432300575645528,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132749-180135,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/201/2019m182/legacysurvey-2019m182-image-r.fits.fz,False,,10,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.082,8.90903452957335,NGC5044,True,WALLABY J132749-240921,8.519874831508584,0.15898595774472712,38,,False,1280,11,4.188422963787469,2.4955643789404305,pass,NGC 5044 TR3
0.089,10.779931780783755,NGC5044,True,WALLABY J132751-240335,9.195596389502677,0.155104665981488,40,,False,1024,20,3.043432052306149,1.813350916353678,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132759-152532,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2021m155/legacysurvey-2021m155-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132803-152028,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2021m152/legacysurvey-2021m152-image-r.fits.fz,False,,0,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132805-150633,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2021m150/legacysurvey-2021m150-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0793,23.107741137851445,NGC5044,True,WALLABY J132807-162439,8.457576822486027,0.16910822148598365,48,,False,2048,21,5.309629138400205,3.1636063162049095,pass,NGC 5044 TR3
0.0814,27.960366776800253,NGC5044,True,WALLABY J132811-240540,9.955071839539018,0.1611214988869633,50,,False,1280,20,10.280165746210741,6.125173046670577,pass,NGC 5044 TR3
0.0776,17.361187932270052,NGC5044,True,WALLABY J132812-245827,10.882449231108492,0.3831088221478522,45,,False,1024,22,7.607370465783579,4.5326565430358725,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132814-212253,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2021m215/legacysurvey-2021m215-image-r.fits.fz,False,,11,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132821-193108,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2021m195/legacysurvey-2021m195-image-r.fits.fz,False,,6,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132825-253528,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,1,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
0.0884,21.007037398046766,NGC5044,True,WALLABY J132859-234535,9.621960258596769,0.15199289517620998,47,,False,1536,3,7.967281697249828,4.747100417638154,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132906-151215,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2023m152/legacysurvey-2023m152-image-r.fits.fz,False,,11,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0991,19.09730672549706,NGC5044,True,WALLABY J132911-224640,9.074005061050505,0.1627703331436,46,,False,1024,4,7.741320840019355,4.612467437345902,pass,NGC 5044 TR3
0.0788,27.960366776800253,NGC5044,True,WALLABY J132919-162832,8.841686106736448,0.1830067891828867,50,,False,1024,8,12.115804708821699,7.218891433589325,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132938-154327,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2021m157/legacysurvey-2021m157-image-r.fits.fz,False,,5,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0911,21.007037398046766,NGC5044,True,WALLABY J132947-170153,10.669191009815398,0.15109424219798576,47,,False,1536,9,3.5940986738302536,2.1414514967459595,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132948-180438,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2024m180/legacysurvey-2024m180-image-r.fits.fz,False,,7,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J133006-205341,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2026m210/legacysurvey-2026m210-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J133008-203319,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2025m205/legacysurvey-2025m205-image-r.fits.fz,False,,2,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J133011-210731,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2026m212/legacysurvey-2026m212-image-r.fits.fz,False,,20,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0914,40.93677299791326,NGC5044,True,WALLABY J133019-220858,9.752685712668416,0.1540855551679032,54,,False,1536,18,11.401699269886846,6.793410026477102,pass,NGC 5044 TR3
0.0994,17.361187932270052,NGC5044,True,WALLABY J133020-221958,9.162122166252809,0.14322641344593062,45,,False,1792,18,3.998547893431882,2.382432189062519,pass,NGC 5044 TR3
0.1039,17.361187932270052,NGC5044,True,WALLABY J133031-231420,10.229532912413625,0.22314026633609851,45,,False,1024,17,9.332900334722265,5.560769251076989,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133033-193217,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2026m195/legacysurvey-2026m195-image-r.fits.fz,False,,11,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J133039-214217,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2026m215/legacysurvey-2026m215-image-r.fits.fz,False,,0,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0645,9.799937982530686,NGC5044,True,WALLABY J133039-241626,8.692619738277509,0.1777819548970064,39,,False,2304,13,3.7864668111946997,2.256069116647394,pass,NGC 5044 TR3
0.0845,65.92908228086931,NGC5044,True,WALLABY J133041-233009,10.92647982633927,0.1125115125331141,59,,False,1536,14,8.671296031832531,5.166569299085437,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133042-213957,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2026m215/legacysurvey-2026m215-image-r.fits.fz,False,,0,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J133043-234430,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,8,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
0.0715,37.21524817992115,NGC5044,True,WALLABY J133048-251954,10.529266660557488,0.13372643500206163,53,,False,1024,9,12.40640824815218,7.392040097756558,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133057-211755,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2026m212/legacysurvey-2026m212-image-r.fits.fz,False,,20,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J133058-215044,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,0,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
,,NGC5044,False,WALLABY J133058-231656,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,17,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
0.072,37.21524817992115,NGC5044,True,WALLABY J133059-160809,10.153504058878779,0.12157958445905306,53,,False,1024,20,6.824318785841689,4.066095286871486,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133107-190909,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2028m192/legacysurvey-2028m192-image-r.fits.fz,False,,11,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0874,3.4348184781729882,NGC5044,True,WALLABY J133108-164842,9.724013176461087,0.42098146133958964,28,,False,1024,3,1.003045992411262,0.5976392238182553,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133108-202916,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2028m205/legacysurvey-2028m205-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0795,30.75640345448028,NGC5044,True,WALLABY J133113-220341,10.023774228536688,0.14328409653041352,51,,False,1792,15,7.885191202994534,4.698188902472581,pass,NGC 5044 TR3
0.0657,54.48684486022256,NGC5044,True,WALLABY J133115-250859,10.092797087777205,0.1195942566050527,57,,False,1280,9,9.017084756588565,5.372598640343767,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133117-152046,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2026m152/legacysurvey-2026m152-image-r.fits.fz,False,,11,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J133128-212511,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2029m215/legacysurvey-2029m215-image-r.fits.fz,False,,14,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0688,23.107741137851445,NGC5044,True,WALLABY J133134-240142,8.859968861455865,0.16555730409463537,48,,False,2048,23,8.942266175639872,5.3280199081782875,pass,NGC 5044 TR3
0.0947,49.53349532747505,NGC5044,True,WALLABY J133138-232047,9.542127434826815,0.1450133407857184,56,,False,2560,0,15.190614860540592,9.050938185547553,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133140-190616,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2028m190/legacysurvey-2028m190-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0784,0.9949445639880927,NGC5044,True,WALLABY J133141-173508,6.35686304500497,0.35753776837624646,15,,False,1792,19,0.6966430584148912,0.41507689563525585,pass,NGC 5044 TR3
0.0924,14.348089200223182,NGC5044,True,WALLABY J133141-231608,8.639071409486572,0.16237781237472154,43,,False,1280,0,5.677988394170605,3.383083729374842,pass,NGC 5044 TR3
0.0815,14.348089200223182,NGC5044,True,WALLABY J133151-173014,9.299482690618937,0.1508819305749108,43,,False,1024,19,5.0921252771025864,3.0340122199951263,pass,NGC 5044 TR3
0.0713,17.361187932270052,NGC5044,True,WALLABY J133152-235603,9.23671348853955,0.1539542420328126,45,,False,1024,8,3.417911918630856,2.0364751383126842,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133158-205217,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/203/2031m207/legacysurvey-2031m207-image-r.fits.fz,False,,18,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0902,49.53349532747505,NGC5044,True,WALLABY J133207-220728,10.463831645098614,0.13521387024270812,56,,False,1792,23,14.03838017662422,8.364408706977134,pass,NGC 5044 TR3
0.0695,27.960366776800253,NGC5044,True,WALLABY J133210-252901,9.557503665373934,0.1649475904863391,50,,False,1536,9,6.907996064404418,4.1159522467614655,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133212-211202,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/203/2031m212/legacysurvey-2031m212-image-r.fits.fz,False,,18,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J133217-210813,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/203/2031m212/legacysurvey-2031m212-image-r.fits.fz,False,,18,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0953,21.007037398046766,NGC5044,True,WALLABY J133217-231924,9.74680934197647,0.15477532304486133,47,,False,1024,0,5.704849226786151,3.3990880674380213,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133222-200358,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/202/2029m200/legacysurvey-2029m200-image-r.fits.fz,False,,16,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J133224-192120,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/203/2031m192/legacysurvey-2031m192-image-r.fits.fz,False,,18,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.1073,45.03045029770459,NGC5044,True,WALLABY J133242-233015,10.84981444482678,0.11676195560197923,55,,False,1536,3,7.221117904347529,4.302517862695274,pass,NGC 5044 TR3
0.0866,27.960366776800253,NGC5044,True,WALLABY J133245-241711,10.783071941405739,0.13387430166841113,50,,False,1280,9,7.403869958519238,4.411405986104066,pass,NGC 5044 TR3
0.088,27.960366776800253,NGC5044,True,WALLABY J133247-222656,9.743622688336165,0.14925718987131278,50,,False,1792,5,6.663770143578967,3.9704364968729244,pass,NGC 5044 TR3
0.082,72.52199050895625,NGC5044,True,WALLABY J133253-241226,10.876223685804163,0.1284419806889413,60,,False,1792,9,11.641495352417408,6.936286370854602,pass,NGC 5044 TR3
0.0778,10.779931780783755,NGC5044,True,WALLABY J133255-154459,9.854309119096571,0.17363496577332335,40,,False,1792,11,4.099534832386329,2.4426026660587237,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133256-233558,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,3,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
0.0889,9.799937982530686,NGC5044,True,WALLABY J133300-224718,8.964093183354532,0.18312205811168156,39,,False,1024,10,5.392330479316941,3.212881788683884,pass,NGC 5044 TR3
0.0877,65.92908228086931,NGC5044,True,WALLABY J133301-161437,10.673703145792981,0.16763237835551575,59,,False,1280,16,4.965299615284129,2.9584464028113997,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133304-241753,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,6,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
0.1091,37.21524817992115,NGC5044,True,WALLABY J133308-233234,10.622974858073853,0.12849589389778612,53,,False,1280,3,8.2673283525887,4.925875520238299,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J133314-160715,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,7,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
