galaxy_id,team_release,field_id,shard_index,status,reason,response_products_used,n_profile_annuli,profile_q_source,profile_rmax_arcsec,moment0_shape,mask_shape,n_mask_finite_pixels,pixel_scale_arcsec,moment0_inside_mask_sum,moment0_inside_mask_negative_pixels,mom0_url,mask_url,mom0_sha256,mask_sha256,mom0_bytes,mask_bytes
WALLABY J134337-210403,NGC 5044 TR3,NGC5044,8,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,39x40,79x39x40,303,6.000000000012,146180.96875,73,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134337-210403_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134337-210403_NGC_5044_TR3_mask.fits,c64388b88ba74bb81ee1dbfca965f82c4332d9b9589755fe7a35e6b5d3afcb10,8e8053ee72451244a5d5701d4520dbce95a1c904777222579db3e4c3591d6f9c,20160,135360
WALLABY J134352-235533,NGC 5044 TR3,NGC5044,5,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,36x37,69x36x37,214,6.000000000012,75677.0625,48,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134352-235533_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134352-235533_NGC_5044_TR3_mask.fits,62d33a05bd0e2f5b8a8ba7796525c14a476575a14d7c377465a0e86db89a577c,ad803294dff98b0976a4ccf3c38f0d978f6a0fa6a4756da52967e0e28db9fcee,17280,103680
WALLABY J134414-182804,NGC 5044 TR3,NGC5044,2,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,36x36,57x36x36,206,6.000000000012,106805.078125,48,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134414-182804_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134414-182804_NGC_5044_TR3_mask.fits,e696af26fadad1788aaf35fd763d125b48ce028c6533589a9b1c8306437c1aad,75943cb7fae4d78c30621962285d058a65710b2ddd6dfcd22bc49b4d99fb6185,17280,86400
WALLABY J134418-223401,NGC 5044 TR3,NGC5044,19,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,36x43,69x36x43,301,6.000000000012,106079.0390625,68,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134418-223401_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134418-223401_NGC_5044_TR3_mask.fits,906ee0de4534b4812ed9bd07fea2059f355763546fd423401f6f0ad838d3cd84,e65d507be30ea44bd3dae4a5a9c48f04c319578c2933de2937f8c4959aab70c0,20160,120960
WALLABY J134437-200614,NGC 5044 TR3,NGC5044,18,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,38x38,82x38x38,215,6.000000000012,83415.03125,40,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134437-200614_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134437-200614_NGC_5044_TR3_mask.fits,640445abf3adba616ddde69ef857390156960e0e21adbfbe1ad4bbcaef6a60cf,512d1bbdcb800220d1c6db7afd7f92f79dd6d6fd0cc1a30d2301f787989672fe,20160,132480
WALLABY J134437-235646,NGC 5044 TR3,NGC5044,12,pass,,False,11,0.6686631867048877,66.000000000132,36x33,100x36x33,149,6.000000000012,79530.859375,7,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134437-235646_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134437-235646_NGC_5044_TR3_mask.fits,379568a81d5cbb5104b6e77f6086d90f197b8ec8832cce987834e4f3412279b5,b04731c7594b60325f197cdf975e2ac319ceaf7509123aadede69dfcacc570ee,17280,132480
WALLABY J134447-230014,NGC 5044 TR3,NGC5044,15,pass,,False,13,0.7917963989587714,78.000000000156,41x35,70x41x35,250,6.000000000012,78457.859375,52,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134447-230014_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134447-230014_NGC_5044_TR3_mask.fits,0f777de14179c6e92d72525ea2f6815ee302c77684d2f0a691da9ac5886b2cb8,7097f8ca8ac926ce1b08d6f82fe3b6177d03d72b06d32f6059d5db10bd7d9412,17280,112320
WALLABY J134455-201659,NGC 5044 TR3,NGC5044,19,pass,,False,8,0.9627457156746123,48.000000000096,32x31,47x32x31,106,6.000000000012,29051.162109375,5,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134455-201659_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134455-201659_NGC_5044_TR3_mask.fits,a14bc70545fcbd80277f1734989f837d98637f81d29ce6ed56f2d9522d6e1839,a22dda49a1aec3000e29265426ac264ee55eac308a2bd449ac99e1e537a546a4,17280,60480
WALLABY J134456-151509,NGC 5044 TR3,NGC5044,20,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,37x37,91x37x37,196,6.000000000012,169556.46875,20,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134456-151509_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134456-151509_NGC_5044_TR3_mask.fits,136ed545b211e86f3799401d876552fc2e0fee78370807cf6728ef99232c9050,d79237628fc167f9e7fe38ce9f5ae9d3dd7eb75b9a6fb454dd6cea9195e3f6d1,17280,138240
WALLABY J134456-200837,NGC 5044 TR3,NGC5044,4,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,41x34,77x41x34,201,6.000000000012,73634.5703125,23,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134456-200837_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134456-200837_NGC_5044_TR3_mask.fits,36d2fa9818d5f47909acec4d08627e4524169db14b5dfb6844b21a89728e5fb6,6f3d27e94cf867a24dc0a70323ebf1a979211e65c42f002fd69a5bb3c2c1294e,17280,120960
WALLABY J134501-155202,NGC 5044 TR3,NGC5044,22,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,39x50,133x39x50,380,6.000000000012,314834.625,66,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134501-155202_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134501-155202_NGC_5044_TR3_mask.fits,b03a489c15a8ef77a4178917a765d6d1c7cbc403b90ac7f53324d2e29b066d90,42ddd32f07690e87545e96e4975d7725672ffa986bcc725786f1298442fc5fc8,20160,273600
WALLABY J134510-222447,NGC 5044 TR3,NGC5044,4,pass,,False,11,0.6831948505877257,66.000000000132,34x35,63x34x35,164,6.000000000012,67474.265625,29,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134510-222447_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134510-222447_NGC_5044_TR3_mask.fits,3dc14eab70f1c39874132a80eb8ce6f99d1b71ffe301ba428a5498225c004959,802cf364d498b1be96ebe81df7789a988ccf189d47ab8a3040affb59f060a292,17280,89280
WALLABY J134514-151038,NGC 5044 TR3,NGC5044,2,pass,,False,11,0.6323039812853445,66.000000000132,33x36,73x33x36,146,6.000000000012,125037.515625,18,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134514-151038_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134514-151038_NGC_5044_TR3_mask.fits,1da49684b9db6aa9ad0ae0e1cb228805331d63be52b753bfca1af2469e6ff425,5b23b3c74663b4282f28d766c981ca950719b0a1144c2fc98fa1667e47a0165b,17280,100800
WALLABY J134533-145830,NGC 5044 TR3,NGC5044,0,pass,,False,19,0.5292360261274868,114.000000000228,47x38,161x47x38,360,6.000000000012,440461.46875,30,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134533-145830_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134533-145830_NGC_5044_TR3_mask.fits,9e896d073c400001610b93fb3cbda0d860a3a6feff6e2e6e57b07f89d1548cb9,fbf590d9cc8bce062653b168493785d0abce3a43e541d7f2cb34b0503dbf667d,20160,299520
WALLABY J134600-212228,NGC 5044 TR3,NGC5044,10,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,40x36,79x40x36,248,6.000000000012,151724.578125,47,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134600-212228_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134600-212228_NGC_5044_TR3_mask.fits,04080cf4db8373145072a6b15aff44152dfd5b41982780ca831534fa552112f9,6e6596743ce6e079ca00ff8ba2e37b1a96693f02d9648ef795f3dd753093ae38,17280,126720
WALLABY J134603-230141,NGC 5044 TR3,NGC5044,6,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,37x36,59x37x36,188,6.000000000012,81506.359375,45,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134603-230141_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134603-230141_NGC_5044_TR3_mask.fits,450822ff8279f384f2704333fb5794ebdd912807388c10c03e4a4dc0c13b13bf,054e4e14ae94e4ed5675a048e8493d73a790825ee77d98ea0f47b9a22c5989ba,17280,92160
WALLABY J134710-205822,NGC 5044 TR3,NGC5044,22,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,42x35,90x42x35,237,6.000000000012,274773.46875,18,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134710-205822_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134710-205822_NGC_5044_TR3_mask.fits,39ef66b788f67b52c86244940cae670e7542fabbb515800bf0d4506498184673,38004c47088057d81f1cc98674521993abbb1c457cf698a45277be5e6094651a,20160,144000
WALLABY J134737-201752,NGC 5044 TR3,NGC5044,6,pass,,False,9,0.7932361108104988,54.000000000108,35x34,63x35x34,138,6.000000000012,134236.390625,15,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134737-201752_NGC_5044_TR3_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J134737-201752_NGC_5044_TR3_mask.fits,dd6b45607ab46bf9ee9282e7ffe174eeb71f0073a26edfe5977abcf5c2e8666c,204928d61efe2ea9f5400fcdfa447494ba82373b66a067c1a422dc1f167b626e,17280,89280
WALLABY J094138-433151,Vela TR1,Vela,10,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,30x32,42x30x32,87,6.000000000012,72849.25,10,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094138-433151_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094138-433151_Vela_TR1_mask.fits,99aa931a3167a5d691c8f2d8dd70f5fe191399e9f519c713078fac98745b8b98,e286081a7b82d9b81c5b6bca7a249525fd9539c6b475b31b7654c80207a077a3,17280,51840
WALLABY J094234-470424,Vela TR1,Vela,13,pass,,False,11,0.9065130978166559,66.000000000132,38x38,78x38x38,237,6.000000000012,121388.609375,30,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094234-470424_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094234-470424_Vela_TR1_mask.fits,8296f8c4dab281403b68b6b328e643cd011bc479b2ab37e470eac9ea39efc571,57c5fdac67575478df8a2e17d77d5d31647ab4b507e6304efff7510602f18ce9,20160,126720
WALLABY J094254-463705,Vela TR1,Vela,20,pass,,False,16,0.6950377431035696,96.000000000192,42x41,106x42x41,276,6.000000000012,134388.15625,25,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094254-463705_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094254-463705_Vela_TR1_mask.fits,0e5acddccc6c790e55e17c178f7ac27f27af9a0e77c23e95772169746d51b244,4bb81ea9afed813808b61f2b2b836f1e03ce197cf19a5832e30539c418de2c87,20160,195840
WALLABY J094317-452105,Vela TR1,Vela,3,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,42x44,98x42x44,387,6.000000000012,309723.4375,74,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094317-452105_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094317-452105_Vela_TR1_mask.fits,77bd191f5cce8507273cc8b11d2ccbf7f09d74dc3f28fa3018ad336cffba1c2b,887544c22ea9062227940c06b54dd284a83e00f1d81d1f2b0eef613fb85dcce2,20160,192960
WALLABY J094325-453019,Vela TR1,Vela,21,pass,,False,14,0.6063329991509465,84.000000000168,37x40,96x37x40,247,6.000000000012,134607.21875,20,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094325-453019_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094325-453019_Vela_TR1_mask.fits,97b62106face7f1d8365df3f44aa575ac08689b6d3b04a3bc50d0a264f997f16,e0ae471cb1bafea5d493e93a75a4d528babb53bcdd076a032e75768a577f06c5,20160,155520
WALLABY J094333-452200,Vela TR1,Vela,3,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,40x39,68x40x39,282,6.000000000012,87796.8984375,59,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094333-452200_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094333-452200_Vela_TR1_mask.fits,971bdf55214221f67e44454fae3a21f50cf80f2a027da67a5093c691e10e54a6,4e1d67f46657e03bbdc72c75006021bb8b313ae0f240cde115ab94a6fd9b64d7,20160,118080
WALLABY J094402-445751,Vela TR1,Vela,13,pass,,False,14,0.6021254384041328,84.000000000168,37x41,106x37x41,240,6.000000000012,112590.6953125,13,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094402-445751_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094402-445751_Vela_TR1_mask.fits,3ba1e9dc2cf8209172dc7539a1d5bbc3941f03360fe082768688086872e79747,e49fb7f40126c6358e4a0a351669de05d79dfbe7bd1f18ddc87478f16708c2e0,20160,172800
WALLABY J094404-462300,Vela TR1,Vela,12,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,27x41,75x27x41,208,6.000000000012,80107.71875,24,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094404-462300_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094404-462300_Vela_TR1_mask.fits,12b4421dec226ebcb0b1126e7e70cc453285b9394208e5879341f64bcb253f17,e0e951f37e4ac38e48f4de21a62cac9cbf2eea5fb0aaca301a98ba6e0f96fd32,17280,95040
WALLABY J094425-474959,Vela TR1,Vela,16,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,42x41,78x42x41,208,6.000000000012,73768.390625,39,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094425-474959_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094425-474959_Vela_TR1_mask.fits,cdfbca302ca8fd748756f26a998e2d4e2500e089bf79c554110d9ef3bfebdffb,0b39c2b8f1251c3367e2ee44bcc3fe6e04e5861fafb80a180a83840bad53e3c5,20160,146880
WALLABY J094429-464515,Vela TR1,Vela,5,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,39x32,91x39x32,159,6.000000000012,52246.2421875,26,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094429-464515_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094429-464515_Vela_TR1_mask.fits,60fc962520b28470369d57f5072601820f66033c00e00ef533a2c5487fd75c3a,a19461337ac1f6282829ca64387a301cc287fae6dcee88d0a8dad16a5346fde4,17280,126720
WALLABY J094444-481857,Vela TR1,Vela,19,pass,,False,13,0.6395126764334018,78.000000000156,38x39,60x38x39,223,6.000000000012,110342.6171875,22,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094444-481857_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094444-481857_Vela_TR1_mask.fits,6744facd2187d37cf750d5cf584ea1b3f89a9436b8bc97b9c7117fa0807712d3,33d7c2519ac5d594ac64aa612290a31546e338ac77e5c71241d7ad10bc27a820,20160,100800
WALLABY J094449-463217,Vela TR1,Vela,2,pass,,False,14,0.8394629846343123,84.000000000168,46x42,92x46x42,387,6.000000000012,218233.34375,26,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094449-463217_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094449-463217_Vela_TR1_mask.fits,929421dba08d9e969ce1628945e997c3826e50a364c91dd5839d4f6e084e5541,3a3b9d260871988687bda57054b3dd0b4b9b8d46e2ab5c4028a551a00de5d80e,20160,190080
WALLABY J094524-480828,Vela TR1,Vela,14,pass,,False,38,0.36428736598874134,228.000000000456,66x57,79x66x57,909,6.000000000012,933537.625,119,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094524-480828_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094524-480828_Vela_TR1_mask.fits,ea3ae0f0efe09fb3aa0e4cda3f098b358ba12ee762c35cf9e211827fa627df99,782f0ca02e603c70359cdc5c803a38dcd114fe69c03da91199e6c034fea6adec,28800,311040
WALLABY J094530-470014,Vela TR1,Vela,2,pass,,False,9,0.9222765404934157,54.000000000108,34x33,94x34x33,131,6.000000000012,72770.140625,10,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094530-470014_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094530-470014_Vela_TR1_mask.fits,3fc727804916a40a4015f09c7ed778ec7b0e58bbd260b57431c5cb1975a785c2,cbc128a166b99275be8b17f357ae1c78ba18a4612d766b76af8dc1d964db3566,17280,118080
WALLABY J094533-462130,Vela TR1,Vela,6,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,37x36,66x37x36,214,6.000000000012,83656.890625,40,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094533-462130_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094533-462130_Vela_TR1_mask.fits,ddfd963f502b78f7282f50a210179e0885a3c4511337167aaedc554a643fca89,ec85d5bd47ad10f1435df0f955500ff73ebfe5d42efdcc412fba8962a9f82111,17280,100800
WALLABY J094609-453327,Vela TR1,Vela,21,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,48x41,124x48x41,359,6.000000000012,98743.671875,59,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094609-453327_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094609-453327_Vela_TR1_mask.fits,12249440a47bb327d821a4747e3e666fd4973e122bcfa539d9810da670077a2b,49829147eb71c3c3383a94e2253edd043b829262a6f2506c142875c09f7efe50,20160,256320
WALLABY J094613-471709,Vela TR1,Vela,18,pass,,False,11,0.8847841292808226,66.000000000132,34x34,80x34x34,150,6.000000000012,73517.78125,15,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094613-471709_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094613-471709_Vela_TR1_mask.fits,3f6099ea15ca0863f01a8f6931ea5f97589cb351605280860c8b746ebdf5232c,d3ec65666894e04bffe73523292fd0aa3995546cde0b09cfbfc02cff2bf78cf6,17280,106560
WALLABY J094622-463856,Vela TR1,Vela,19,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,84x42,123x84x42,1126,6.000000000012,1772553.125,286,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094622-463856_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094622-463856_Vela_TR1_mask.fits,3575406f12e621ae6d14325f7e1959c578de95e1946f2c2bdaa2461cf6c29a8c,764d5f6e9ed8ad176b3064d787c22df23f3aaf138dafba26e17ce958cf69f775,25920,446400
WALLABY J094713-444612,Vela TR1,Vela,6,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,38x33,59x38x33,188,6.000000000012,52990.19140625,35,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094713-444612_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094713-444612_Vela_TR1_mask.fits,41b0a361bfebc9e3e19baefddd1ce5c64fdb9073c29cf25349cb71b68ccb1065,ace6046fac4cec94fbc5a1b415d8529b2ba8cad2b2cf0383e0d7d1bf80d81f05,17280,86400
WALLABY J094723-431306,Vela TR1,Vela,16,pass,,False,12,0.7033782140575013,72.000000000144,38x36,68x38x36,221,6.000000000012,107896.0,39,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094723-431306_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094723-431306_Vela_TR1_mask.fits,081173e8debcb609604510929497bb3dc890319291df8aded1991d1dec3632d1,3d381d2ba764a111d6fb95d8b96406d8905d62df0b981daf8766c8ef1c3d2e0a,17280,106560
WALLABY J094744-454320,Vela TR1,Vela,15,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,57x42,91x57x42,422,6.000000000012,90170.8984375,65,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094744-454320_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094744-454320_Vela_TR1_mask.fits,e24093bab642df656775151fe2d092e3b625c6d860fca2c8947a44aca9f29325,addc0ba75c6bdb6b2c20efcef889289448d773f78d14993a6b3096c5e08256a8,23040,230400
WALLABY J094808-473113,Vela TR1,Vela,0,pass,,False,10,0.6435895612423695,60.000000000120004,33x38,68x33x38,153,6.000000000012,44841.4140625,17,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094808-473113_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094808-473113_Vela_TR1_mask.fits,4b240984c7494a086c7df6fac4b1b16ba06f13d0de754fe8542679fdf3a35873,17df7ab14d6a667c981322d7b27997635ca640571a2a836535b47af9021812ea,17280,97920
WALLABY J094819-442224,Vela TR1,Vela,15,pass,,False,11,0.7069634170201183,66.000000000132,37x33,96x37x33,156,6.000000000012,74321.9296875,14,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094819-442224_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094819-442224_Vela_TR1_mask.fits,fd9a9864946ce6118318f008bb4205c703227c7ef026e1b03058e390413e58f6,e0a2db497781f1364ca05f96626b46ee45bf262548c658421adf1d8fa36bbf4a,17280,129600
WALLABY J094821-452603,Vela TR1,Vela,9,profile_rejected,negative source annular moment-0 weight; no clipping is allowed,False,,,,33x25,83x33x25,103,6.000000000012,41954.71875,8,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094821-452603_Vela_TR1_mom0.fits,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/WALLABY/WALLABY_J094821-452603_Vela_TR1_mask.fits,edfe617ec80cb3e468e3cab0298e3f7a788b687613df799666074c3ffef42829,a50aa183ed6a72738f27da4aef350fa1b4c9387561f4a3b1d33722890e7eadc6,17280,80640
